,preco_imov,id_imov,cidade,endereco,titulo_imov,vaga,banheiro,etc_apart,condominio,iptu
0,R$ 420.000,Imóvel O6NCNH,Apartamento em São Paulo,Rua Artur Sabóia,"Apartamento à venda em Aclimação com 57 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 950/mês,R$ 210/ano
0,R$ 424.000,Imóvel 1I70NNJ,Apartamento em São Paulo,Rua Cândida Franco de Barros,"Apartamento à venda em Freguesia do Ó com 45 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 500/mês,R$ 1.000/ano
0,R$ 390.000,Imóvel ML21OI,Apartamento em São Paulo,Rua Sylvio Delduque,"Apartamento à venda em Jardim São Paulo com 53 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 522/mês,Isento
0,R$ 918.200,Imóvel QBEQTN,Apartamento em São Paulo,Rua Camburiú,"Apartamento à venda em Alto da Lapa com 93 m², 3 quartos, 1 suíte, 2 vagas",4 Banheiros,Mobiliado,Indisponivel,R$ 790/mês,Isento
0,R$ 850.000,Imóvel 191YTFV,Apartamento em São Paulo,Rua Dona Antônia de Queirós,"Apartamento à venda em Bela Vista com 83 m², 2 quartos",1 Banheiro,"Metrô próximo
estação a 186m",Indisponivel,R$ 700/mês,Isento
0,R$ 265.000,Imóvel 16WA5KS,Apartamento em São Paulo,Rua Carlos Gonzalez,"Apartamento à venda em Vila Curuçá com 48 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 299/mês,Isento
0,R$ 330.000,Imóvel 1YW63MM,Apartamento em São Paulo,Rua Doutor Nicolino Morena,"Apartamento à venda em Jaçanã com 64 m², 3 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 530/mês,Isento
0,R$ 425.000,Imóvel YRBNWD,Apartamento em São Paulo,Rua Euclides da Cunha,"Apartamento à venda em Pedreira com 61 m², 2 quartos, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 570/mês,Isento
0,R$ 340.000,Imóvel LGMEUO,Apartamento em São Paulo,Rua Bonifácio Veronese,"Apartamento à venda em Vila Sônia com 65 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 500/mês,R$ 1.300/ano
0,R$ 1.250.000,Imóvel ZW4HN2,Apartamento em São Paulo,Rua Gaivota,"Apartamento à venda em Moema Pássaros com 98 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 900/mês,R$ 2.000/ano
0,R$ 400.000,Imóvel GTUM93,Apartamento em São Paulo,Rua Doutor Domingos Guedes Cabral,"Apartamento à venda em Mandaqui com 60 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 568/mês,R$ 100/ano
0,R$ 490.000,Imóvel 428BM3,Apartamento em São Paulo,Avenida Professor Luiz Ignácio Anhaia Mello,"Apartamento à venda em São Lucas com 53 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Posição da unidade,R$ 341/mês,R$ 127/mês
0,R$ 679.900,Imóvel 1Z120QE,Apartamento em São Paulo,Rua Cônego Vicente Miguel Marino,"Apartamento à venda em Bom Retiro com 67 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 490/mês,R$ 108/ano
0,R$ 265.000,Imóvel 140IMR3,Apartamento em São Paulo,Rua Caetano Pinto,"Apartamento à venda em Brás com 41 m², 2 quartos",1 Banheiro,"Metrô próximo
estação a 490m",Indisponivel,R$ 250/mês,Isento
0,R$ 475.000,Imóvel JYOWFU,Apartamento em São Paulo,Avenida Nossa Senhora do Sabará,"Apartamento à venda em Campo Grande com 75 m², 3 quartos, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 720/mês,R$ 58/mês
0,R$ 450.000,Imóvel KGMWON,Apartamento em São Paulo,Avenida Lino de Almeida Pires,"Apartamento à venda em Jabaquara com 50 m², 2 quartos",1 Banheiro,"Metrô próximo
estação a 956m",Indisponivel,R$ 630/mês,R$ 120/ano
0,R$ 1.280.000,Imóvel UZJOLP,Apartamento em São Paulo,Rua Bento Branco de Andrade Filho,"Apartamento à venda em Santo Amaro com 105 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 850/mês,R$ 2.650/ano
0,R$ 480.000,Imóvel 1B1FEQE,Apartamento em São Paulo,Rua Professor Aprígio Gonzaga,"Apartamento à venda em Saúde com 62 m², 2 quartos, 1 suíte, 2 vagas",2 vagas,3 Banheiros,Posição da unidade,R$ 835/mês,R$ 1.947/ano
0,R$ 899.416,Imóvel CVSEYT,Apartamento em São Paulo,Rua Mateus Grou,"Apartamento à venda em Pinheiros com 70 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 1.100/mês,R$ 2.500/ano
0,R$ 360.400,Imóvel 1EYWBYQ,Apartamento em São Paulo,Rua Barão de Iguape,"Apartamento à venda em Liberdade com 46 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 400/mês,R$ 300/ano
0,R$ 400.000,Imóvel TF8FAD,Apartamento em São Paulo,Rua Plínio Colas,"Apartamento à venda em Mandaqui com 67 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 470/mês,Isento
0,R$ 790.000,Imóvel 1OBTTWV,Apartamento em São Paulo,Rua Faustolo,"Apartamento à venda em Lapa com 67 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 820/mês,R$ 208/mês
0,R$ 300.000,Imóvel 12U3YRA,Apartamento em São Paulo,Rua Ribeirópolis,"Apartamento à venda em São Lucas com 45 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 300/mês,Isento
0,R$ 779.000,Imóvel KGNJ1G,Apartamento em São Paulo,Avenida Barão de Monte Mor,"Apartamento à venda em Morumbi com 147 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,3 Banheiros,Lavabo,R$ 2.500/mês,R$ 350/ano
0,R$ 389.000,Imóvel 1BFOK0A,Apartamento em São Paulo,Rua Francisco Hurtado,"Apartamento à venda em Cursino com 54 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 545/mês,Isento
0,R$ 466.400,Imóvel KWCXSM,Apartamento em São Paulo,Rua Soares de Avellar,"Apartamento à venda em Jabaquara com 67 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 802/mês,R$ 987/ano
0,R$ 480.000,Imóvel 1SI0GK6,Apartamento em São Paulo,Rua Jaraguá,"Apartamento à venda em Bom Retiro com 56 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 560/mês,R$ 1/ano
0,R$ 780.000,Imóvel ME1FG3,Apartamento em São Paulo,Rua Gabriele D'Annunzio,"Apartamento à venda em Campo Belo com 64 m², 2 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Indisponivel,R$ 1.635/mês,R$ 360/ano
0,R$ 371.000,Imóvel 1JS3P7W,Apartamento em São Paulo,Rua Deputado Laércio Corte,"Apartamento à venda em Vila Andrade com 65 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 700/mês,R$ 620/ano
0,R$ 302.000,Imóvel 1F1B5JY,Apartamento em São Paulo,Rua Canuto Borelli,"Apartamento à venda em Campo Grande com 38 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 495/mês,Isento
0,R$ 540.000,Imóvel Y5ESRG,Apartamento em São Paulo,Rua Baltazar Lisboa,"Apartamento à venda em Aclimação com 80 m², 2 quartos",1 Banheiro,"Metrô próximo
estação a 379m",Lavabo,R$ 715/mês,R$ 1.190/ano
0,R$ 280.000,Imóvel MMGW6B,Apartamento em São Paulo,Rua Orlando Calixto,"Apartamento à venda em São Lucas com 30 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 296/mês,Isento
0,R$ 1.400.260,Imóvel 168CYW7,Apartamento em São Paulo,Rua Doutor Oscar Monteiro de Barros,"Apartamento à venda em Vila Andrade com 198 m², 3 quartos, 3 suítes, 3 vagas",3 vagas,5 Banheiros,Lavabo,R$ 2.300/mês,R$ 700/mês
0,R$ 215.000,Imóvel MNW306,Apartamento em São Paulo,Rua Benjamin Capusso,"Apartamento à venda em Vila Curuçá com 47 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 380/mês,Isento
0,R$ 206.000,Imóvel BWE4VP,Apartamento em São Paulo,Rua Nova Brasília,"Apartamento à venda em Sapopemba com 45 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 255/mês,R$ 100/ano
0,R$ 250.000,Imóvel 1I7H55Y,Apartamento em São Paulo,Rua Muçurepê,"Apartamento à venda em Cidade Líder com 53 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 300/mês,Isento
0,R$ 350.000,Imóvel 1YD9G8Z,Apartamento em São Paulo,Rua Milton Soares,"Apartamento à venda em Rio Pequeno com 54 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 400/mês,R$ 20/ano
0,R$ 340.000,Imóvel 1GVILKF,Apartamento em São Paulo,Rua da Lagoa Feia,"Apartamento à venda em Parque do Carmo com 46 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 450/mês,Isento
0,R$ 800.000,Imóvel 1EWQ5FD,Apartamento em São Paulo,Rua Professor João Arruda,"Apartamento à venda em Perdizes com 77 m², 2 quartos, 1 vaga",1 vaga,2 Banheiros,Lavabo,R$ 500/mês,R$ 750/ano
0,R$ 265.000,Imóvel XW0CVF,Apartamento em São Paulo,Rua Caetano Pinto,"Apartamento à venda em Brás com 45 m², 2 quartos",1 Banheiro,"Metrô próximo
estação a 490m",Indisponivel,R$ 250/mês,Isento
0,R$ 200.000,Imóvel 5EEHRK,Apartamento em São Paulo,Avenida São João,"Apartamento à venda em Campos Elísios com 34 m², 1 quarto",1 Banheiro,"Metrô próximo
estação a 367m",Indisponivel,R$ 400/mês,Isento
0,R$ 760.020,Imóvel 564VOW,Apartamento em São Paulo,Rua Domingos Lopes da Silva,"Apartamento à venda em Vila Andrade com 90 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Lavabo,R$ 1.268/mês,R$ 3.480/ano
0,R$ 360.000,Imóvel 8BRX04,Apartamento em São Paulo,Rua Amaral Gurgel,"Apartamento à venda em República com 39 m², 2 quartos",1 Banheiro,"Metrô próximo
estação a 510m",Indisponivel,R$ 597/mês,R$ 480/ano
0,R$ 230.000,Imóvel 1ETBAEO,Apartamento em São Paulo,Avenida Olga Fadel Abarca,"Apartamento à venda em Cidade Líder com 44 m², 2 quartos",1 Banheiro,Vagas,Indisponivel,R$ 260/mês,Isento
0,R$ 415.096,Imóvel POQTBE,Apartamento em São Paulo,Avenida Professor Luiz Ignácio Anhaia Mello,"Apartamento à venda em São Lucas com 53 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Posição da unidade,R$ 380/mês,R$ 1.500/ano
0,R$ 370.000,Imóvel 1YRNWZJ,Apartamento em São Paulo,Avenida João Pessoa,"Apartamento à venda em Mandaqui com 71 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 550/mês,Isento
0,R$ 3.290.000,Imóvel 1D5ZV4,Apartamento em São Paulo,Avenida Diógenes Ribeiro de Lima,"Apartamento à venda em Alto de Pinheiros com 190 m², 3 quartos, 2 suítes, 3 vagas",3 vagas,5 Banheiros,Lavabo,R$ 2.600/mês,R$ 14.000/ano
0,R$ 155.000,Imóvel OFWBSY,Apartamento em São Paulo,Rua Giovanni Quadri,"Apartamento à venda em José Bonifácio com 52 m², 2 quartos, 1 vaga",1 Banheiro,Mobiliado,Indisponivel,R$ 240/mês,Isento
0,R$ 310.000,Imóvel CYLHG6,Apartamento em São Paulo,Avenida Celso Garcia,"Apartamento à venda em Brás com 64 m², 3 quartos",1 Banheiro,"Metrô próximo
estação a 790m",Indisponivel,R$ 690/mês,R$ 150/ano
0,R$ 560.000,Imóvel PYJMJG,Apartamento em São Paulo,Rua Desembargador Euclides da Silveira,"Apartamento à venda em Casa Verde com 49 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 456/mês,R$ 9/mês
0,R$ 1.070.000,Imóvel REHRLD,Apartamento em São Paulo,Rua das Flechas,"Apartamento à venda em Cidade Ademar com 80 m², 3 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Lavabo,R$ 1.000/mês,R$ 51/mês
0,R$ 190.000,Imóvel LBGYK3,Apartamento em São Paulo,Rua Osório Franco Vilhena,"Apartamento à venda em Vila Curuçá com 45 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 280/mês,Isento
0,R$ 244.680,Imóvel 1RI75PJ,Apartamento em São Paulo,Avenida Olga Fadel Abarca,"Apartamento à venda em Cidade Líder com 47 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 320/mês,R$ 80/ano
0,R$ 450.000,Imóvel 148QCZ,Apartamento em São Paulo,Avenida Zumkeller,"Apartamento à venda em Mandaqui com 50 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 763/mês,Isento
0,R$ 798.000,Imóvel 1EW6RT4,Apartamento em São Paulo,Rua das Flechas,"Apartamento à venda em Cidade Ademar com 72 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Lavabo,R$ 803/mês,R$ 1.100/ano
0,R$ 380.000,Imóvel JCGM1V,Apartamento em São Paulo,Rua Ângelo Calandrino,"Apartamento à venda em Jaçanã com 84 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 100/mês,R$ 30/ano
0,R$ 235.000,Imóvel 14ZVBFX,Apartamento em São Paulo,Rua Vicente Pinheiro,"Apartamento à venda em Campo Limpo com 46 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 400/mês,Isento
0,R$ 307.400,Imóvel 1C7C86X,Apartamento em São Paulo,Rua Professor Arnaldo João Semeraro,"Apartamento à venda em Sacomã com 62 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 430/mês,Isento
0,R$ 550.000,Imóvel Z0LU8E,Apartamento em São Paulo,Rua Manoel Dutra,"Apartamento à venda em Bela Vista com 52 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 650/mês,R$ 108/mês
0,R$ 437.000,Imóvel 182EP5A,Apartamento em São Paulo,Avenida Zumkeller,"Apartamento à venda em Mandaqui com 48 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 650/mês,Isento
0,R$ 405.000,Imóvel 10VCUAY,Apartamento em São Paulo,Avenida Alberto Ramos,"Apartamento à venda em São Lucas com 50 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Vista da Sala,R$ 460/mês,Isento
0,R$ 180.000,Imóvel 1QX8F3G,Apartamento em São Paulo,Rua Aveleda,"Apartamento à venda em Cidade Líder com 50 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 304/mês,Isento
0,R$ 269.705,Imóvel NIBXBI,Apartamento em São Paulo,Rua Tomás da Mota,"Apartamento à venda em Butantã com 50 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 954/mês,Isento
0,R$ 340.000,Imóvel F3NW1Z,Apartamento em São Paulo,Rua Clímaco Barbosa,"Apartamento à venda em Cambuci com 36 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 300/mês,Isento
0,R$ 784.400,Imóvel 41DEVA,Apartamento em São Paulo,Rua Castelhano,"Apartamento à venda em Vila Andrade com 75 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Lavabo,R$ 770/mês,R$ 230/ano
0,R$ 360.000,Imóvel QHSKB0,Apartamento em São Paulo,Avenida Nova Cantareira,"Apartamento à venda em Tucuruvi com 53 m², 2 quartos, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 732/mês,R$ 73/mês
0,R$ 226.000,Imóvel MTKCKT,Apartamento em São Paulo,Rua das Flechas,"Apartamento à venda em Cidade Ademar com 29 m², 1 quarto",1 Banheiro,Varanda,Indisponivel,R$ 248/mês,R$ 150/ano
0,R$ 550.000,Imóvel 14PAJPJ,Apartamento em São Paulo,Avenida do Guacá,"Apartamento à venda em Mandaqui com 57 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 550/mês,R$ 95/ano
0,R$ 280.900,Imóvel HQ6NUO,Apartamento em São Paulo,Rua Solidônio Leite,"Apartamento à venda em São Lucas com 53 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 410/mês,R$ 200/ano
0,R$ 1.627.035,Imóvel 1RG3N51,Apartamento em São Paulo,Rua Gil Eanes,"Apartamento à venda em Campo Belo com 204 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,1 Banheiro,Lavabo,R$ 2.200/mês,R$ 12.000/ano
0,R$ 250.000,Imóvel M0PCH9,Apartamento em São Paulo,Rua Serra do Pilar,"Apartamento à venda em Campo Limpo com 48 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Pé direito,R$ 275/mês,Isento
0,R$ 298.920,Imóvel W6GJ18,Apartamento em São Paulo,Rua Pascoal Ranieri Mazzilli,"Apartamento à venda em São Lucas com 47 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 300/mês,Isento
0,R$ 368.000,Imóvel 1CE9YVL,Apartamento em São Paulo,Rua Cândida Franco de Barros,"Apartamento à venda em Freguesia do Ó com 44 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 450/mês,R$ 500/ano
0,R$ 330.000,Imóvel 1GKHV6A,Apartamento em São Paulo,Rua Domingos José Sapienza,"Apartamento à venda em Cachoeirinha com 50 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 297/mês,Isento
0,R$ 402.800,Imóvel D57WX0,Apartamento em São Paulo,Rua Frederico Abranches,"Apartamento à venda em Campos Elísios com 45 m², 1 quarto, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 500/mês,R$ 150/ano
0,R$ 500.000,Imóvel 1CA39NE,Apartamento em São Paulo,Rua Salvador Leme,"Apartamento à venda em Bom Retiro com 47 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 702/mês,R$ 1/ano
0,R$ 1.350.000,Imóvel 1CXHZ0D,Apartamento em São Paulo,Rua Canário,"Apartamento à venda em Moema Pássaros com 100 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,3 Banheiros,Lavabo,R$ 2.095/mês,R$ 5.950/ano
0,R$ 424.000,Imóvel PNLFML,Apartamento em São Paulo,Rua Solon,"Apartamento à venda em Bom Retiro com 74 m², 2 quartos",1 Banheiro,Vagas,Posição da unidade,R$ 300/mês,Isento
0,R$ 100.700,Imóvel 1MT7FVI,Apartamento em São Paulo,Rua Hena,"Apartamento à venda em José Bonifácio com 50 m², 2 quartos, 1 vaga",1 Banheiro,Mobiliado,Indisponivel,R$ 200/mês,Isento
0,R$ 290.000,Imóvel 1RD3RVC,Apartamento em São Paulo,Rua Guiraró,"Apartamento à venda em Vila Curuçá com 52 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 448/mês,Isento
0,R$ 399.620,Imóvel 12ZKCII,Apartamento em São Paulo,Rua José de Almeida Soares,"Apartamento à venda em Vila Sônia com 81 m², 3 quartos, 1 suíte, 2 vagas",2 vagas,2 Banheiros,Indisponivel,R$ 800/mês,R$ 2.160/ano
0,R$ 225.000,Imóvel DUO01U,Apartamento em São Paulo,Avenida Paranaguá,"Apartamento à venda em Ermelino Matarazzo com 48 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Lavabo,R$ 520/mês,R$ 200/ano
0,R$ 192.000,Imóvel 1OSZYCV,Apartamento em São Paulo,Avenida Circular,"Apartamento à venda em Raposo Tavares com 60 m², 2 quartos, 2 vagas",2 vagas,1 Banheiro,Indisponivel,R$ 50/mês,Isento
0,R$ 300.000,Imóvel 1NTLOCZ,Apartamento em São Paulo,Rua Galvão Bueno,"Apartamento à venda em Liberdade com 37 m², 1 quarto, 1 suíte, 1 vaga",1 vaga,1 Banheiro,Chuveiro,R$ 1.200/mês,R$ 250/mês
0,R$ 720.000,Imóvel 13LG9AU,Apartamento em São Paulo,Rua Oscar Freire,"Apartamento à venda em Pinheiros com 63 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 915/mês,R$ 300/ano
0,R$ 240.000,Imóvel C2OLSN,Apartamento em São Paulo,Estrada Turística do Jaraguá,"Apartamento à venda em São Domingos com 47 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Lavabo,R$ 450/mês,Isento
0,R$ 305.000,Imóvel M7AGEV,Apartamento em São Paulo,Rua José Furtado de Mendonça,"Apartamento à venda em Vila Sônia com 50 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 640/mês,Isento
0,R$ 220.000,Imóvel YI1S9X,Apartamento em São Paulo,Rua Nova Palmeira,"Apartamento à venda em Ermelino Matarazzo com 50 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 328/mês,Isento
0,R$ 340.000,Imóvel B00P04,Apartamento em São Paulo,Rua Pedra Sabão,"Apartamento à venda em Tucuruvi com 56 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 500/mês,Isento
0,R$ 650.000,Imóvel 6UNSI3,Apartamento em São Paulo,Rua Aroaba,"Apartamento à venda em Vila Leopoldina com 72 m², 3 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 862/mês,R$ 38/ano
0,R$ 120.000,Imóvel 1CJEZBI,Apartamento em São Paulo,Rua Gonçalves Nina,"Apartamento à venda em Cidade Tiradentes com 46 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 100/mês,Isento
0,R$ 204.680,Imóvel 81JQ4X,Apartamento em São Paulo,Rua Guilherme Guimarães,"Apartamento à venda em Jaraguá com 58 m², 2 quartos",1 Banheiro,Vagas,Indisponivel,R$ 250/mês,Isento
0,R$ 250.000,Imóvel 1YWLFPU,Apartamento em São Paulo,Rua Apaura,"Apartamento à venda em Ermelino Matarazzo com 48 m², 3 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 278/mês,Isento
0,R$ 230.000,Imóvel 1BG28BZ,Apartamento em São Paulo,Rua Caetano Pinto,"Apartamento à venda em Brás com 25 m², 1 quarto, 1 suíte",1 Banheiro,"Metrô próximo
estação a 490m",Indisponivel,R$ 180/mês,Isento
0,R$ 424.000,Imóvel 1AJUXO4,Apartamento em São Paulo,Rua Alfredo Mendes da Silva,"Apartamento à venda em Vila Sônia com 67 m², 3 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 900/mês,Isento
0,R$ 177.532,Imóvel 1CWXGZT,Apartamento em São Paulo,Rua Gil César Baptista Marques,"Apartamento à venda em Brasilândia com 50 m², 2 quartos, 1 vaga",1 Banheiro,Mobiliado,Indisponivel,R$ 100/mês,Isento
0,R$ 905.000,Imóvel YYFPHH,Apartamento em São Paulo,Rua Doutor Andrade Pertence,"Apartamento à venda em Vila Olímpia com 85 m², 2 quartos, 1 suíte, 2 vagas",2 vagas,3 Banheiros,Indisponivel,R$ 1.300/mês,R$ 2.304/ano
0,R$ 340.000,Imóvel 381F3Z,Apartamento em São Paulo,Rua Agrimensor Sugaya,"Apartamento à venda em José Bonifácio com 55 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 300/mês,R$ 600/ano
0,R$ 430.000,Imóvel 11QI34Y,Apartamento em São Paulo,Rua Ilíria,"Apartamento à venda em Sacomã com 60 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 700/mês,R$ 1.000/ano
0,R$ 345.000,Imóvel 26XOH5,Apartamento em São Paulo,Rua da Alfândega,"Apartamento à venda em Brás com 53 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 650/mês,R$ 1.600/ano
0,R$ 380.000,Imóvel 1XN0HIW,Apartamento em São Paulo,Rua José Osvaldo,"Apartamento à venda em Tucuruvi com 59 m², 2 quartos, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 540/mês,R$ 4/mês
0,R$ 320.000,Imóvel 1P847Z7,Apartamento em São Paulo,Rua Guirapa,"Apartamento à venda em Vila Curuçá com 54 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 207/mês,Isento
0,R$ 350.000,Imóvel 17AOAC9,Apartamento em São Paulo,Rua Balsa,"Apartamento à venda em Freguesia do Ó com 50 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 380/mês,Isento
0,R$ 380.000,Imóvel 18V7UA0,Apartamento em São Paulo,Rua Conselheiro Moreira de Barros,"Apartamento à venda em Mandaqui com 62 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 490/mês,R$ 1/mês
0,R$ 201.400,Imóvel 11STTI6,Apartamento em São Paulo,Avenida Afonso Lopes de Baião,"Apartamento à venda em São Miguel Paulista com 58 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Indisponivel,R$ 250/mês,R$ 500/ano
0,R$ 240.000,Imóvel ERA7HL,Apartamento em São Paulo,Rua Professora Nina Stocco,"Apartamento à venda em Campo Limpo com 48 m², 2 quartos, 1 vaga",1 vaga,1 Banheiro,Posição da unidade,R$ 319/mês,R$ 680/ano
0,R$ 397.500,Imóvel 7PADSX,Apartamento em São Paulo,Rua Cauré,"Apartamento à venda em Tucuruvi com 59 m², 2 quartos, 1 suíte, 1 vaga",1 vaga,2 Banheiros,Posição da unidade,R$ 650/mês,R$ 1.400/ano
0,R$ 320.000,Imóvel KN3K99,Apartamento em São Paulo,Rua Epaminondas Melo do Amaral,"Apartamento à venda em Casa Verde com 59 m², 2 quartos, 1 vaga",1 vaga,2 Banheiros,Indisponivel,R$ 740/mês,R$ 27/ano
0,R$ 300.000,Imóvel 1RXOTV6,Apartamento em São Paulo,Rua Eugênio de Freitas,"Apartamento à venda em Vila Guilherme com 55 m², 2 quartos, 1 vaga",1 Banheiro,"Portaria
parcial",Indisponivel,R$ 450/mês,Isento
